"headshot_url","full_name","season","team_logo_espn","Plays","EPA_pct","CPOE_pct","DVOA_pct","DYAR_pct","PFF_pct","qbr_pct","sack_rate_pct","air_yards_pct","cp_pct","recv_pct","pblk_pct","pa_pct","EPA","CPOE","DVOA","DYAR","PFF","qbr_total","sack_rate","air_yards","cp","grades_recv","grades_pblk","pa","team_wordmark"
"http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/DAL659900.png","Andy Dalton","2012","https://a.espncdn.com/i/teamlogos/nfl/500/cin.png","630","37.2239747634069","58.1780538302277","35.2577319587629","37.319587628866","27.0103092783505","25.7731958762887","84.2271293375394","61.2836438923395","36.0248447204969","60.2061855670103","79.3814432989691","25.7731958762887","0.0375497652403738","1.45547946255719","-0.059","194","64.5","47.3","0.0745542949756888","8.6247619047619","0.621808841738064","76.3","81.4","20","https://github.com/guga31bb/nflfastR-data/raw/master/wordmarks/CIN.png"
"http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/DAL659900.png","Andy Dalton","2013","https://a.espncdn.com/i/teamlogos/nfl/500/cin.png","683","68.2965299684543","53.8302277432712","49.6907216494845","54.639175257732","55.2577319587629","45.1546391752577","24.2902208201893","58.592132505176","35.1966873706004","78.3505154639175","94.6391752577319","17.1134020618557","0.135773652107564","1.0326308167499","0.023","541","73.8","54.8","0.043609022556391","8.54871794871795","0.620978039658588","80.2","87.5","19.0625","https://github.com/guga31bb/nflfastR-data/raw/master/wordmarks/CIN.png"
"http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/DAL659900.png","Andy Dalton","2014","https://a.espncdn.com/i/teamlogos/nfl/500/cin.png","586","35.1735015772871","54.4513457556936","37.9381443298969","39.3814432989691","42.4742268041237","29.0721649484536","13.8801261829653","28.1573498964803","67.9089026915114","38.7628865979381","83.9175257731959","40","0.030700424875667","1.06400117562835","-0.037","237","69.4","49","0.0377019748653501","7.7983367983368","0.645410943657729","72.3","82.8","21.5","https://github.com/guga31bb/nflfastR-data/raw/master/wordmarks/CIN.png"
"http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/DAL659900.png","Andy Dalton","2015","https://a.espncdn.com/i/teamlogos/nfl/500/cin.png","479","94.3217665615142","81.3664596273292","94.2268041237113","83.0927835051546","72.7835051546392","90.1030927835052","23.3438485804416","73.4989648033126","48.6542443064182","96.0824742268041","70.5154639175258","6.80412371134021","0.272252200019681","3.95457552565051","0.317","1135","80.4","72.5","0.0432900432900433","8.96373056994819","0.629745583326172","86.8","79.7","17.4375","https://github.com/guga31bb/nflfastR-data/raw/master/wordmarks/CIN.png"
"http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/DAL659900.png","Andy Dalton","2016","https://a.espncdn.com/i/teamlogos/nfl/500/cin.png","672","64.8264984227129","71.6356107660455","60.2061855670103","67.8350515463918","45.979381443299","37.9381443298969","62.7760252365931","31.6770186335404","65.2173913043478","68.0412371134021","70.5154639175258","23.2989690721649","0.12553106302771","2.81222276527063","0.076","738","70.6","52.3","0.0624048706240487","7.8716577540107","0.643464488214452","78.2","79.7","19.6875","https://github.com/guga31bb/nflfastR-data/raw/master/wordmarks/CIN.png"
"http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/DAL659900.png","Andy Dalton","2017","https://a.espncdn.com/i/teamlogos/nfl/500/cin.png","581","19.4006309148265","26.0869565217391","27.8350515463918","29.2783505154639","51.9587628865979","19.1752577319588","74.6056782334385","45.3416149068323","65.0103519668737","25.5670103092783","23.7113402061856","44.1237113402062","-0.0285821302444136","-1.68253416627771","-0.086","87","72.7","44.8","0.0681818181818182","8.21010101010101","0.64340762014379","69.3","68.5","21.8125","https://github.com/guga31bb/nflfastR-data/raw/master/wordmarks/CIN.png"
"http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/DAL659900.png","Andy Dalton","2018","https://a.espncdn.com/i/teamlogos/nfl/500/cin.png","425","61.198738170347","15.9420289855072","56.0824742268041","46.8041237113402","77.5257731958763","56.9072164948454","36.5930599369085","41.2008281573499","82.1946169772257","29.4845360824742","17.9381443298969","94.8453608247423","0.11354834293219","-3.04161776431134","0.052","404","81.9","59.4","0.0495283018867925","8.14088397790055","0.663469398931629","70.6","67","28.4375","https://github.com/guga31bb/nflfastR-data/raw/master/wordmarks/CIN.png"
"http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/DAL659900.png","Andy Dalton","2019","https://a.espncdn.com/i/teamlogos/nfl/500/cin.png","613","27.9179810725552","15.527950310559","23.2989690721649","23.9175257731959","33.1958762886598","13.1958762886598","60.410094637224","45.7556935817805","76.8115942028985","16.0824742268041","9.89690721649485","82.8865979381443","0.00498908558646464","-3.27198371468555","-0.106","19","66.5","42.1","0.0617696160267112","8.21113243761996","0.655735710162729","66.7","63.7","26.25","https://github.com/guga31bb/nflfastR-data/raw/master/wordmarks/CIN.png"
"https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/14012.png","Andy Dalton","2020","https://a.espncdn.com/i/teamlogos/nfl/500/dal.png","398","32.4921135646688","38.5093167701863","15.2577319587629","15.8762886597938","42.8865979381443","42.680412371134","61.0410094637224","5.38302277432712","96.48033126294","48.659793814433","3.91752577319588","97.5257731958763","0.0213850012831413","-0.449758908658657","-0.167","-136","69.6","53.8","0.0618556701030928","6.84084084084084","0.683742872105454","74.1","59.1","29.5625","https://github.com/guga31bb/nflfastR-data/raw/master/wordmarks/DAL.png"
"http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/DAV164136.png","Austin Davis","2014","https://a.espncdn.com/i/teamlogos/nfl/500/lar.png","337","8.83280757097792","33.7474120082816","27.4226804123711","25.7731958762887","17.5257731958763","19.1752577319588","93.8485804416404","61.9047619047619","73.9130434782609","56.0824742268041","28.8659793814433","47.0103092783505","-0.0870592629621065","-0.999714418008439","-0.088","47","60.2","44.8","0.0865671641791045","8.63214285714286","0.652596422158424","75.8","70.2","22.125","https://github.com/guga31bb/nflfastR-data/raw/master/wordmarks/STL.png"
